0	CTU	24 (TV series)	The Czech Telecommunication Office (CTU) has announced that Czech Amateurs will soon have access to the 70 MHz band.
0	CTU	24 (TV series)	The Council of Trade Unions (CTU) cautiously approved the deal, saying unions were generally in favour.
1	Watertown, Massachusetts	Watertown, Massachusetts	The 22-year-old, Watertown-based company manages more than 600 child-care and early education centers in workplaces in the U.S., Canada, the U.K. and Ireland.
1	Watertown	Watertown, Massachusetts	Dear LGBTF Sisters and Brothers, Below, find a story about a terrible thing that happened in Watertown last week, and an announcement of a way you might make a witness for peace and justice.
1	Parren Mitchell	Parren Mitchell	(Maryland); and for former US representatives Parren Mitchell and Gilbert Gude (Maryland),
1	Lakewood, New Jersey	Lakewood Township, New Jersey	aluminum baseball bat LAKEWOOD, New Jersey 2007-10-12 00:41:25 UTC The beating of Mordechai Moskowitz, reportedly at the hands of a black man, has put residents on edge in Lakewood, a diverse city of 70,000 near the Jersey Shore that is home to a large Orthodox Jewish population, as well as black and Hispanic communities. Lakewood has seen large growth in its Orthodox Jewish and Hispanic communities, while the black population has shrunk, officials said.
0	Lakewood	Lakewood Township, New Jersey	"The drama began on Sunday when police in Lakewood, just outside Seattle, gave chase to a stolen vehicle, reaching speeds of up to 90-miles per hour before the car finally came to a stop with engine problems. ""He didn't drive badly at all and was even able to avoid stop-sticks at one point,"" designed to deflate tires when thrown in front of a vehicle, Lieutenant David Guttu of Lakewood police told AFP. < He had lived in Lakewood for a couple of months."
1	Greenville, Ohio	Greenville, Ohio	 Cox News Service GREENVILLE, Ohio -- The fire scene last week was like some  From the start, most everyone this western Ohio town, 30 miles northwest of Dayton, thought  Cox News Service GREENVILLE, Ohio -- The fire scene last week was with a playful smile. She grew up in the Piqua, Ohio, family members said. Her oldest Around that time, Chanan met Darren R. Palmer, a Brooklyn native 10 years her senior who came to Greenville as a carny with the Darke County Fair. was born May 8, 1997, in Montgomery County, Ohio. His birth certificate lists his father as On Sept. 27, 2006, Chanan Palmer started work at the Maid-Rite Sandwich Shoppe, a Greenville institution known for its sauceless sloppy joes and an external wall covered with used chewing gum. NEWS OF CHILD SUSPECT Cox News Service GREENVILLE, Ohio -- The
1	Jessica Hardy	Jessica Hardy	Jessica Hardy of the United States won the women's 50m breaststroke gold medal at the world swimming championships here Sunday, touching in 30.63 secs.
1	Lucie Silvas	Lucie Silvas	Hey Basta ... thanx alot for your comment ... I can't wait for Lucie 2 ... Keep writing :) Hey Tichy, I'm so glad you like Lucie too ... I downloaded BREATHE IN from the net, and from one listen I knew I had to buy it, and its worth every penny!
1	Owen Wilson	Owen Wilson	Police log shows call to Owen Wilson ' s home was for suicide attempt Police were called to Owen Wilson's home because of a report of an attempted suicide, according to a police log of weekend calls obtained Tuesday. Wilson was hospitalized in good condition Monday at Cedars-Sinai Medical Center in Los Angeles. The actor's publicist, Ina Treciokas, declined to answer questions Tuesday about whether Wilson attempted to commit suicide.
0	LIV	Liv Tyler	Stoke vs Liverpool -Saturday 12:45 STO – Tuncay is once again doubtful with a hamstring problem likewise Sorensen is suffering a finger injury LIV – Babel’s future is being questioned after he was left out of the game against Stoke, Liverpool have key players out such as Benayoun, Gerrard, Torres and Johnson.
0	New Brunswick	New Brunswick	The initial damage of about 19 overturned gravestones at the Poile Zedek Cemetery in New Brunswick was found on Jan. 3.
1	Monaco	Monaco	Tour de France will start in Monaco in 2009 The wealthy principality of Monaco will host the start of the Tour de France in 2009. Organizers made the announcement Thursday, but said they will give details of the 2009 start at a presentation in Monaco on Dec. 14. Monaco also hosts Formula One's Monaco Grand Prix. <
0	Monaco	Monaco	"Ligue 1 side Monaco signs Dinamo midfielder Pokrivac ""Monaco accepted our terms that they had previously deemed unacceptable,"" said Dinamo's sports director Zoran Mamic. No financial details have been released, but local media said Dinamo had turned down Monaco's offer of two million euros (2.9 million U.S. dollars) for Pokrivac and asked for twice that sum."
1	Clifton, Texas	Clifton, Texas	"He moved to an 11-acre spread outside Clifton some 20 years ago. ""This is the first time I have ever entered,"" said Sims, the owner of Jim's Pizza and Burgers in downtown Clifton.  VYING TO BE THE PRINCE OF PIZZA Cox News Service He opened his first Clifton pizza eatery 21 years ago at a location across the street from his current restaurant.  Cox News Service CLIFTON, Texas -- Jim Sims Jr. is going for the"
0	Mansfield, England	Mansfield	"2008-03-25 MANSFIELD, England 2008-03-25 14:24:15 UTC  Paul Holland was named as Mansfield manager for the rest of the season Tuesday. ""I am confident in Paul's abilities and hope that everyone associated with the club can get behind him,"" Mansfield chief executive Stephen Booth said. Mansfield is in 23rd place in the 24-team League Two."
0	Mansfield	Mansfield	"Howard Middle School in the Mansfield school district, says it's important that the family provide the school with information about all the key adults in the child's life -- at the beginning of the school year. ""From the school point of view, the more involved the family, the better the students do, "" says Mansfield counselor Musselman."
1	Mansfield	Mansfield	"After being awarded the freedom of Mansfield, Nottinghamshire, she said: ""Thank you to absolutely everybody, to Mansfield. Mansfield's Sherwood Swimming Baths is also due to be renamed the Rebecca Adlington Swimming Centre when it is reopened after refurbishment next September."
1	Gary Collins	Gary Collins (actor)	"NEWS STORY 2007-10-25 Gary TV host and actor Gary Collins was arrested in California for investigation of driving under the influence after a crash that police blamed on another driver, an 89-year-old man. Collins hosted the talk show ""Hour Magazine"" in the 1980s. Collins, 69, was booked after the crash Tuesday in the San Fernando Valley, Officer April Harding said. ""The other motorist failed to yield to oncoming traffic and collided with Collins' vehicle."" Collins was uninjured. It was not immediately known whether Collins had retained an attorney."
1	Rangers	Rangers F.C.	Rangers’ talisman striker Kris Boyd has been unfortunate with a hernia injury this season that has been a stumbling block for the striker as he aims to chase some of Europe’s top strikers in the race for the Golden Boot.
1	Rangers FC	Rangers F.C.	BLOG TEXT 2009-05-30T12:14:00 Rangers Rangers FC have had a tremendous season. Mark Reynolds is potentially an option Walter Smith will consider and Chris Brunt is a possibility, however, even though Middlesborough and Newcastle will inevitably offload players, there is no way Rangers will be able to compete with either clubs in terms of wages, never mind the potential buyers for their players.
0	Rangers	Rangers F.C.	at newsday.com 9:22 PM EDT, March 21, 2008 New York City Council Speaker Christine Quinn is hopeful that she and a group of gay Rangers fans will be able to meet with the team within the next few weeks to discuss ways to prevent anti-gay epithets from being used in Madison Square Garden during games.
0	Rangers	Rangers F.C.	The Rangers baseball team isn't something you and I might think of as a good investment but if you have a little vision and an understanding of how things really work, it can be.
0	Rangers	Rangers F.C.	The Islanders don't want to make the same mistake they made last season (ie Smyth).NYR - The Rangers have 2.5 to spend, and they'll spend every penny.
0	Rangers	Rangers F.C.	He spent the last couple of months on loan there at the end of last season and made a big impression on the Rangers fans.
1	Oxford, Iowa	Oxford, Iowa	Hoyt's wife, Doris, said he died Monday in his sleep at home in rural Oxford, Iowa. He was interviewed as part of The Oxford Project in which citizens of Oxford were photographed and interviewed about their lives. Hoyt had returned to Oxford after the war and later worked more than 30 years with the U.S. Postal Service there.
1	Salisbury University	Salisbury University	profile over postings SALISBURY, Maryland 2007-10-17 15:46:43 UTC   The president of a U.S. university removed her Facebook profile after being questioned Dudley-Eshbach has been Salisbury's president since 2000.
1	United Space Alliance	United Space Alliance	The union has filed a notice terminating a three-year collective bargaining agreement with USA that formally expired June 1.
0	Shirley Franklin	Shirley Franklin	"Franklin's company operates three retail outlets at the city- owned Hartsfield-Jackson International Airport. Another time, Rivera said, he put $20,000 of drug money in a duffel bag at Graham's instruction and waited outside his Atlanta hotel for Kai Franklin. Authorities have filed no charges against Franklin, nor have they presented all the evidence that might incriminate her. Franklin and Graham remained in regular contact, even after he skipped bond and she filed for divorce, citing abandonment, according to testimony at his sentencing hearing. Moore told a judge that Franklin ""may have very critical information"" about Graham's connections to the killings of another defendant and that man's girlfriend in Atlanta three years ago. Kai Franklin made no mention of payments from her father's company when she filed for bankruptcy in March 2005. Moore, the prosecutor, asked Wright, the IRS agent: ""Would it be hard for [Franklin] to deny that perhaps she was aware that the source of the money was drug dealing when, at that point, her husband was indicted for drug dealing and was a fugitive from law enforcement?"" Eric Rivera, who received a 40-month sentence, testified that Graham told him to take $25,000 in cash to his house, where Franklin was then living alone. Kai Franklin, 34, handled tens of thousands of dollars from cocaine sales in 2004 and 2005, according to court records and testimony last month in South Carolina. Franklin used money from Graham to make payments on two Porsche sports utility vehicles while he was a fugitive, witnesses said. Graham allegedly funneled more money to Franklin through her father's airport concessions business. King, who has been sentenced to 24 years in prison, said he expected to regularly receive checks from Franklin and Wilson, giving the impression that he had legitimate income. Prosecutors alleged that Graham lied when he told federal agents that Franklin was not involved in his drug business - partly to protect her, but also to minimize his own culpability. Scott King, who was Graham's partner in the drug business, testified that Graham invested $150,000 of their money in David Franklin's Atlanta-based company, Franklin and Wilson Airport Concessions Inc. < In addition, another defendant said, Franklin received portions of $150,000 in drug money invested in an airport concessions company run by her father, the mayor's former husband. Franklin twice received bags of drug money - one containing $25,000, the other $20,000 - at the direction of her former husband, Tremayne Graham, one of his co-defendants testified. Authorities also allege that the money Graham sent Franklin came from his drug business, and that she had to have known that. King said Franklin routinely sent bills to Graham while he was a fugitive. And Mark Moore, an assistant U.S. attorney who prosecuted Graham, gave a judge a broad outline of Franklin's possible involvement: < David Franklin said Tuesday the investment ""never happened. But the sentencing transcript and other court documents reveal the extent to which Franklin is implicated in the drug case. In court last month, one of Graham's lawyers said some of the money Graham sent Kai Franklin came from gambling winnings. Franklin divorced Graham in 2005. Prosecutors did not establish in court when the alleged payments were made or how much of the $150,000 ended up with Kai Franklin. ATLANTA -- Federal agents are investigating whether a daughter of Atlanta Mayor Shirley Franklin helped launder money for her former husband's transcontinental drug trafficking ring."
1	Shirley Franklin	Shirley Franklin	Former President Bill Clinton, Republican presidential candidate Mike Huckabee and Atlanta Mayor Shirley Franklin were among those attending the service.
0	Colorado	Colorado	Colorado and Minnesota are my two guesses right now.
0	Linda Thompson	Linda Thompson (singer)	"This is an exciting and unexpected finding, and I think it could be important for the study of MS and other diseases, said Linda Thompson, from the Oklahoma Medical Research Foundation who worked in collaboration with Cornell University and Finland's University of Turku. But Thompson, co-author of the study in the Proceedings of the National Academy of Sciences, warned there was a lot more work to be done in fighting multiple sclerosis, a debilitating and progressive disease in humans. ""If you found a correlation between caffeine intake and reduced MS symptoms, that would point to further studies in humans,"" Thompson said."
1	Concord, California	Concord, California	More than 2,000 guitarists strum in unison in Concord to set new world record to set new world record CONCORD, California 2008-07-02 21:08:01 UTC  Led by 1960s folk singer Country Joe McDonald, 2,052 electric and acoustic guitar pickers played the Woody Guthrie classic at Todos Santos Park in Concord on Tuesday night.
1	floyd patterson	Floyd Patterson	"the cover features floyd patterson lying flat on his back with the headline: ""last man in the ring: sonny liston and floyd patterson talk about being tough and scared""."
1	Springfield, Ill.	Springfield, Illinois	"There was something improbable about the new guy from Chicago via Honolulu and Jakarta, Indonesia, the one with the Harvard law degree and the job teaching constitutional law, turning up in Springfield, Ill., in January 1997. Obama did not bring revolution to Springfield in his eight years in the state Senate. ""He came with a huge dose of practicality,"" said Paul L. Williams, a lobbyist in Springfield and former state representative who is a supporter of Obama's bid for the Democratic presidential nomination."
1	Josh Henderson	Josh Henderson	ASHLEE SIMPSON'S EX TO PLAY HOT LOVER ON 'DESPERATE HOUSEWIVES' Having started his career in Pop Stars 2, Josh Henderson (24) is slowly making his way into Hollywood.
1	Ramsey Clark	Ramsey Clark	"Clark said he has offered his help with the trial to the Muslim Brotherhood's lawyers, but he was not expecting to return to Egypt to help with the case unless he was allowed inside the court. Brotherhood lawyer Abdel Moneim Abdel Maksoud has said having Clark's support proves the case is politically motivated. Former U.S. Attorney General Ramsey Clark on Monday called Egypt's decision to try 40 members of the country's most powerful opposition group before a military tribunal ""pitiful"" and demanded their case be tried in an open courtroom.  ""I'll come back if it is meaningful,"" he said. Brotherhood lawyer Abdel next hearing is set for Aug. 5. ""I'll come back if it is meaningful,"" he said. ""That it can be done by this great Arab nation, largest Arab nation with its great history -- it's pitiful,"" Clark told reporters in Cairo. Why is it ashamed of doing it can't do it in broad daylight as the law requires?"" said Clark, who was attorney general under U.S. President Lyndon B. Johnson despite opposing the Vietnam War. Besides Saddam, Clark has worked with blind Egyptian cleric Sheik Omar Abdel-Rahman, a planner of the 1993 World Trade Center bombing, and American Indian activist Leonard Peltier, convicted in a 1975 gunfight at the Pine Ridge Indian Reservation in which two FBI agents died. Clark, along with human rights activists and the defendants' family members, were not allowed inside the military court for a hearing on Sunday. Clark, who was one of Saddam Hussein's defense lawyers, said the Egyptian government was abusing its power by trying the Muslim Brotherhood members, who are civilians, before a military court."
0	Lexington High School	Lexington High School (Massachusetts)	"Documents filed in Dawson County Court in Lexington say that a police investigator went to school officials that day to look into a report of a sexual assault. The Lexington police issued an alert asking people to watch for Peterson's car, and the FBI became involved in the case. After the two disappeared last week, the boy called home and said he and Peterson were in Grand Island, about 70 miles east of Lexington, according to court documents. Peterson and the boy, who is not being identified because of his age and the nature of the case, apparently left Lexington on Oct. 25, the day school officials placed her on administrative leave while investigating reports of ""unprofessional conduct,"" said the superintendent of schools, Todd Chessmore. The boy's family has lived for several years in Lexington, where meatpacking is the main industry and just over half the 11,500 residents are Hispanic. When a 12-year-old boy from Lexington, a small city about 200 miles west of here, began acting out and his grades fell, it took his family awhile to suspect that his sixth-grade teacher, a popular young woman who had returned to teach in her hometown, might be preying on him."
1	Lewis Carroll	Lewis Carroll	And my gob is smacked that Lewis Carroll didn't.
0	BBC Radio Northampton	BBC Radio Northampton	"Northampton will sign South African back-row forward Joe van Niekerk next season, if they beat the drop this term, the club's owner Keith Barwell said Monday. Barwell told BBC Radio Northampton: ""Well, we have signed him. Northampton currently sit bottom of the Premiership standings in England but did reach the European Cup semi-finals this season, losing to Wasps at the weekend."
1	Open Society Institute	Open Society Institute	Soros' philanthropic funding in Central and Eastern Europe mostly occurs through the Open Society Institute (OSI) and national Soros Foundations, which sometimes go under other names, e.g., the Stefan Batory Foundation in Poland.
1	Charles Clarke	Charles Clarke	"Charles Clarke, who was dismissed by former Prime Minister Tony Blair from his law and order Cabinet post, said Brown had been guilty of foolish decisions since taking over as prime minister in June, the Guardian newspaper said. Gordon should do that with his people,"" Clarke was quoted as telling the newspaper. Andrew Mackinlay, a rank and file Labour lawmaker, echoed Clarke's concerns. Clarke was quoted as saying that colleagues were dismayed by a speech in September in which Brown pledged to create British jobs for British workers. ""There are a large number who are appalled but are loyal to the leader and haven't spoken out about it,"" Clarke was quoted as saying. Brown dismissed Clarke's claim at a final news conference of the year, telling reporters on Wednesday that he made no apologies for attempting to get inactive Britons into work. Clarke said Brown had asked newly appointed ministers drawn from outside traditional politics -- such as former U.N. Deputy Secretary-General Mark Malloch Brown or former defense intelligence chief Alan West -- to make key statements, rather than their elected superiors. Clarke, whom Blair dismissed in 2006, said Brown has also failed to offer enough support to his colleagues."
1	Julianne Moore	Julianne Moore	Moore is incredible.
1	Tim Howard	Tim Howard	"United States goalkeeper Tim Howard will end his association with Manchester United and move to Everton permanently after the season. Howard was on the United States team for the 2006 World Cup but didn't play. NEWS STORY 2007-02-14 Howard Howard, who has been on loan to Everton since losing his place at United to Edwin van der Sar, will have a five-year contract with the Toffees that will keep him at Goodison Park until 2012. Howard has made 27 appearances for Everton with 11 shutouts. The manager does and so do the fans,"" Howard said Wednesday. After moving from the MetroStars in Major League Soccer in July 2003, Howard played 77 games for United."
1	ICC	International Cricket Council	The International Cricket Council (ICC) Sunday postponed until next year September's Champions Trophy in Pakistan over security fears.sh/sz/dan
1	Jimmy Carter	Jimmy Carter	Urgent: Annan, Carter cancel planned visit to Zimbabwe <
0	James Carter	Jimmy Carter	"podium when everything turned chaotic. ""I think they're good,"" he said. ""As long as ... turned chaotic. ""I think they're good,"" he said. ""As long as ... "" He stopped But Carter didn't know what to say to Jackson. ""Hopefully, this is my year,"" said Carter, who took second at worlds in 2005. Carter has been living under the shadows of Jackson and Clement. Kerron Clement, Carter and Williams all earned spots in the finals, which will be held Tuesday. ""The humidity is (hurting) a lot of people,"" Carter said of Williams' heat episode. it was best to leave him alone. ""That's what I'd want,"" he said. ""What can you It was a sight James Carter won't soon forget as the U.S. advanced three athletes into the finals of the 400 hurdles during the track and field world championships Sunday. Seconds later, just behind Carter in an interview area, Williams, who'd run in the same race as Carter, passed out on the floor from the heat. Carter later said he thought Williams would be fine. ""Ohhhh,"" Carter said as he watched. Anything can happen -- and it just did,"" Carter said. Carter was just talking about America's chances of placing three on the podium when everything turned chaotic."
0	Carter	Jimmy Carter	Carter was arrested in Atlanta on suspicion of drug possession and was released on bond in August 2006.
0	San Jose	San Jose, California	This coming on the same day where I was tipped off that San Jose has great interest in McCabe.
1	Hingham, Massachusetts	Hingham, Massachusetts	severed hand to party HINGHAM, Massachusetts 2007-09-04 18:57:44 UTC The men were arrested Friday for the deaths of William Chrapan, 44, and David Lyons, 46, whose bodies were found on May 9, 2005, in an abandoned military bunker outside Bare Cove Park in Hingham.
1	Sarah Evans	Sara Evans	"Evans made her recording debut in 1997, and her 2000 album ""Born to Fly"" went double platinum. Evans has not yet responded, and the court filing provides no evidence that she had relationships with any of the named people. filings, Schelske alleged that he had learned of his wife's ""intimate relationship"" during the Husband asks country singer Sarah Evans to admit affairs in court document In previous court filings, Schelske alleged that he had learned of his wife's ""intimate It asks Evans to state under oath and penalty of perjury whether or not she admits to ""an affair/sexual relationship/romantic involvement"" with Chesney, Marx, Dovolani or any member of her band. John Hollins Sr., Evans' attorney, told the newspaper he could not comment because of a court-issued gag order. Evans filed for divorce the day after a blowup between the couple in a Los Angeles restaurant, after which police were called to the scene. Country star Sara Evans' husband is asking the singer in a court filing whether she was romantically involved with nearly a dozen people, including Kenny Chesney, Richard Marx and former ""Dancing With The Stars"" partner Tony Dovolani. The 118-page document was filed Tuesday in Williamson Country chancery court as part of Evans' divorce from Craig Schelske, according to The Tennessean newspaper."
1	Gainesville, Fl	Gainesville, Florida	Gainesville FL Votes Today On Repealing LGBT Discrimination Protection Today the city of Gainesville, FL will vote on repealing their LGBT discrimination protections.
1	Dean McDermott	Dean McDermott	Yep, it’s now official, Tori Spelling and hubby Dean McDermott are expecting baby no.2!
0	Newport	Newport	Friday, May 15th: Breakfast on the Bridge, Newport, KY Friday, May 15th: Breakfast on the Bridge, Newport, KY 6 a.m. - 9 a.m.
1	Newport	Newport	Lawrie shoots 65 to share lead with eight others in Newport
0	Newport	Newport	The Duke May Head Home to Newport
1	David Starr	David Starr	The team didn't win its first race until 2004 with Starr.
1	Avon Products , Inc.	Avon Products	"Avon is proud to partner with UNIFEM, a leading organization dedicated to advancing the causes of women around the world, she said, adding that ""we will continue this important agenda and create an even better future for women, for families and ultimately society at large."" < Avon, UNIFEM announce partnership to end violence against women Noting that one out of every three women in the world is affected by domestic violence, she said ""I support Avon and UNIFEM wholeheartedly in their efforts to put an end to this global epidemic."" Co-sponsored by UNIFEM and Avon, the summit focused on the tools and resources needed for women's empowerment around the world. ""For more than 120 years, Avon has empowered women across the globe by providing them the opportunity to own their own business and achieve economic independence,"" said Andrea Jung, chairperson and chief executive officer of Avon. Avon, a leading global beauty company with almost 10 billion U. S. dollars in annual revenue, also announced at the Global Summit for a Better Tomorrow held at the United Nations that it was committing 1 million dollars to the UNIFEM- managed UN Trust Fund to End Violence against Women. To help raise both awareness and funds, award-winning actress and Avon Global Ambassador Reese Witherspoon unveiled at the summit Avon's first global fundraising product, the Women's Empowerment Bracelet."
1	DENNIS MILLER	Dennis Miller	... I think Dennis Miller is very funny while appearing at *** &quot;DENNIS MILLER FIRED!&quot; Excuse me, but my first reaction was, &quot;Fired from what?&quot; USENET TEXT 2008-02-17T11:15:00  2008-02-17T14:42:00 I think Dennis Miller is very funny while appearing at *** Now that Dennis Miller is gone -- he IS gone, right? -- now's the time to rid the 2008-02-17T16:40:00 *** Now that Dennis Miller is gone -- he IS gone, right? --
0	Paul Kirk	Manhunter (comics)	Paul Kirk, a longtime aide to Ted Kennedy, has been chosen by Massachusetts Gov. Deval Patrick to be Kennedy's interim replacement in the U.S. Senate.
1	Raleigh Rhodes	Raleigh Rhodes	Paul Tibbets, commander and pilot of the Enola Gay, was hailed along with military heroes Eugene Fluckey, Billy Walkabout, John Henebry, Silvestre Herrera, Jefferson DeBlanc, Raleigh Rhodes, and Jay Zeamer.
1	Lee H. Hamilton	Lee H. Hamilton	"Family members of the Sept. 11 victims applauded the Kean- Hamilton follow-up plan. Kean said he and Hamilton had not decided whether they would issue grades this time around. After the commission was disbanded, Kean and Hamilton, with the other former commission members, set up the 9/11 Public Discourse Project to advocate for their original recommendations. Hamilton, a former Democratic congressman from Indiana, said now was a good time to evaluate progress. Former 9/11 Commission C hairman Thomas H. Kean and V ice C hairman Lee H. Hamilton have been working in recent weeks with some former aides to assess the status of the recommendations they made in their initial report three years ago. levels since we last issued a report,"" he said. The new report will arrive on"
1	Lee Hamilton	Lee H. Hamilton	Obama picked up the endorsement on Wednesday of Lee Hamilton, a former Indiana congressman and an influential authority on foreign relations.
1	Jamestown, New York	Jamestown, New York	from 1878 restored JAMESTOWN, New York 2007-06-02 05:34:36 UTC  The billboard will be displayed under glass in six wood-framed panels, each 7 feet (2.1 meters) high and at least 4 feet (1.2 meters) wide, at the Reg Lenna Civic Center, a restored 1920s vaudeville and movie house in downtown Jamestown.
1	Ben Olson	Ben Olson	"blame him one bit. He's a great quarterback. He's one of the best quarterbacks I've ever been Olson enrolled at UCLA in January 2005, and moved on. his recruiting trip to BYU. ""We respect his decision,"" Nixon said. ""I don't blame him Three weeks later the school announced Olson was leaving BYU to serve his mission. Quarterback Ben Olson attended BYU five years ago, but the animosity directed at him on sports talk radio makes it seem like he left last week. When Olson left on his two-year church mission, BYU fans say Olson promised he would return to the Cougars to finish his collegiate career. started to learn and educate myself regarding Ben's situation, it appeared to me that there up to it. ""I don't think I ever heard Ben say, absolutely, without question, he would have him here, but I don't blame him. ""I think the fans look at it different, the While Olson tries to look ahead, some of his friends at BYU know his departure from their school remains an extremely sore point with fans. Olson left BYU as a wide-eyed 19-year-old. I was there for six months, and it was five years ago,"" Olson said. ""I believe that you have to do what you believe is right,"" Olson said. ""I think he made (fans) believe he was coming back,"" said Kinahan, who also covered Olson as BYU's beat reporter for the Salt Lake Tribune. the people that don't know him, but in the end I think he was looking out for his own benefit."" The outspoken Kehl called Sunday to chat, but got Olson's voice mail. The hostility, in the eyes of the mudslingers, is because Olson reneged on his word that he would return to Provo, Utah, after completing a two-year Mormon mission. Olson already found out how strong the feelings are about his departure when UCLA opened the 2006 season at home against Utah, the fierce rival of BYU. ""When it got down to it,"" Olson said, ""I just wanted to play against the Pac-10."" we'd love to have him here, but I don't blame him. ""I think the fans look at it Kehl, who left on his mission a few months after Olson, said he was surprised when Olson decided not to return to BYU, but does not take it personally. Olson's former roommate and still-close friend, senior linebacker Bryan Kehl, stoked those emotions after the Cougars' 20-7 defeat of Arizona last week. Olson, now UCLA's quarterback, is coming off a 286-yard five-touchdown performance last week at Stanford. That is, if Olson, now a junior, is back for his senior season. The Cougars were trailing 34-7 at the half, and Olson was told to warm up because he was going in the game. I've ever been around, and we'd love to have him here, but I don't blame him. ""I BYU coach Bronco Mendenhall, who replaced Crowton after the 2004 season, never spoke with Olson about a return. The greeting coming from the northwest corner of the Rose Bowl toward Olson figures to be nasty, but nothing like what could transpire Sept. 13, 2008, when UCLA travels to Provo to take on BYU. Nixon said. ""I don't blame him one bit. He's a great quarterback. He's one of the best his decision,"" Nixon said. ""I don't blame him one bit. He's a great quarterback. He's one According to people close to Olson, a series of events began to transpire almost immediately upon his arrival in which he thought he was misled. ""There is a sizeable part of the population that refers to him as Benedict Olson,"" said Patrick Kinahan, who hosts a radio sports talk show on 1320-AM KFAN in Salt Lake City. heard Ben say, absolutely, without question, he would return to BYU for two years.""  ""I was getting cheered last year when we played Utah,"" Olson said. Olson, a good- looking, 6-foot-4, red-haired lefty, was going to be the face of BYU football."
0	BROWN	Gordon Brown	 NEWS STORY 2008-01-23 BROWN, IN AN ARTICLE, NEEDLES THE KNICKS
1	Gordon Brown	Gordon Brown	British Prime Minister Gordon Brown Expresses Gratitude To Gay Soldiers In stark contrast to the situation in America, last night British Prime Minister Gordon Brown thanked his nation's openly serving gay soldiers in a ceremony celebrating the contributions of LGBT people to Britain.
1	Gordon Brown	Gordon Brown	British Prime Minister Gordon Brown left London for Washington for talks Sunday with US President George W. Bush. Brown's chartered British Airways plane took off from London Heathrow Airport bound for the US capital. Brown was to return to Britain after talks with United Nations Secretary-General Ban Ki-moon in New York on Tuesday.
1	Wayne Newton	Wayne Newton	"He's going to participate, said Lori Jonas, Newton's spokeswoman. ""I'm thrilled that my doctors have given me the OK to hit the road this winter and perform for all of my fans across the country,"" Newton said in a statement issued by the show, which begins a 38-city U.S. tour on Dec. 18. Harrah's Entertainment Inc. last week cited Newton's diagnosis of cardiomyopathy for the cancellation of a two-month holiday engagement at Harrah's Las Vegas. Wayne Newton's heart ailment will not keep him from taking part in a multi-city tour with ABC's ""Dancing with the Stars,"" according to the show and Newton's representatives.  ------ On the Net: ABC: http://www.abc.com Wayne Newton: Heart ailment won ' t stop Wayne Newton on ' Dancing With the Stars ' At the time, Newton's status with ""Dancing with the Stars"" was left in limbo. Newton was eliminated from the dance competition on the show last month."
1	Sean Kingston	Sean Kingston	"Source Mega producer Jonathan ""J.R."" Rotem is celebrating his second # 01 on Billboard's Hot 100 Singles Chart - Rihanna's ""S.O.S."" being the first - as Sean Kingston's ""Beautiful Girls"" reached the top this week. Apparently Kingston's ""Trying Too Hard"" method landed him a # 01 spot in the Singles Chart, hee hee. The beats are really good but the voice of Sean Kingston completely ruins it."
1	Stephin Merritt	Stephin Merritt	"In a 2004 post on his personal blog, Sasha Frere-Jones, a New Yorker music critic, pointedly criticized Merritt because he had shortchanged black artists in two published lists of Merritt's favorite music. lyricism and musical-survey style. But he's also a founder of several other groups, including during the Hawaiian-shirt phase, I knew him when he wore, I think it was a 20-foot-long braid up Which brings us back to Merritt's aesthetic sense. ""I have a strange relationship to variety,"" the singer-songwriter Stephin Merritt said recently, as he sat at a Manhattan cafe meticulously tearing a croissant into little bits. Clothing notwithstanding, Merritt is a man of broad tastes. egregious errors in taste."" Apparently, he's right. ""I knew him during the all-black least, ""I like variety,"" Merritt said. He is best known as the guiding light of the Merritt prefers older music -- ""I cannot name a record by anyone in 2007,"" he said -- and considers Stephen Sondheim a contemporary. singers) and the Gothic Archies (to showcase his own mopey bass voice). ""I think his Like many of Merritt's projects it is bounded by a theme, described in its title. smart lyricism and musical-survey style. But he's also a founder of several other groups, But unlike Wainwright, Merritt is not going to achieve his stardom through big performances and world tours. taste."" Apparently, he's right. ""I knew him during the all-black phase, I knew him is more self-consciously pop than much of his earlier work, though the melodies are tucked Not that Merritt is much of a rock star anyway. Like Rufus Wainwright, another literate singer-songwriter with a rabid following, Merritt is not shy about announcing his desire for wealth. ""I think his work is pop in the best sense of that word,"" said Jon Nakagawa, a producer of contemporary programming at Lincoln Center who worked with Merritt on the American Songbook series, where his performances drew multigenerational audiences. ""I knew him during the all-black phase, I knew him during the Hawaiian-shirt phase, I knew him wore, I think it was a 20-foot-long braid up on his head,"" Handler said. ""I admire the Merritt wanted ""Distortion"" to sound like ""Psychocandy,"" the abrasive 1985 debut album by the Scottish group the Jesus and Mary Chain. knew him during the Hawaiian-shirt phase, I knew him when he wore, I think it was a 20-foot-long"
0	Betty Ford	Betty Ford	The Ford office has not disclosed the nature of the surgery.
